hhmemberid,seq_num,income,cfps2016eduy_im,age,gender,urban16,provcd16,ethnic,married,party,employ,postsecondary,seniorsecondary,juniorsecondary,primary,illiterate,lninc,exper,exper2,area
370737432,370737,11000,12,26,0,0,37,0,1,0,1,0,1,0,0,0,9.3056507,8,64,1
370739431,370739,0,9,61,1,0,37,0,1,0,1,0,0,1,0,0,,46,2116,1
370743103,370743,0,,22,1,0,37,0,1,0,1,0,0,1,0,0,,,,1
370744101,370744,30000,9,31,0,0,37,0,1,0,1,0,0,1,0,0,10.308952,16,256,1
370744102,370744,45000,9,31,1,0,37,0,1,0,1,0,0,1,0,0,10.714417,16,256,1
370745101,370745,0,9,59,1,1,37,0,1,0,1,0,0,1,0,0,,44,1936,1
370745104,149191,0,9,34,0,1,37,0,1,0,0,0,0,1,0,0,,19,361,1
370746101,370746,24000,9,59,1,1,37,0,1,0,1,0,0,1,0,0,10.085809,44,1936,1
370748103,370748,30000,12,21,1,1,37,0,0,0,1,0,0,1,0,0,10.308952,3,9,1
370749102,370749,4600,9,51,0,1,37,0,1,0,1,0,0,0,1,0,8.4338112,36,1296,1
370749103,370749,20000,15,24,1,1,37,0,0,0,1,1,0,0,0,0,9.9034872,3,9,1
370750101,370750,94000,9,45,1,1,37,0,1,0,1,0,0,1,0,0,11.45105,30,900,1
370750103,370750,3000,15,21,0,1,37,0,0,0,1,0,0,1,0,0,8.0063677,0,0,1
370751104,370751,0,,22,1,1,37,0,0,0,1,0,0,1,0,0,,,,1
370760101,247886,0,15,63,1,1,37,0,1,0,1,1,0,0,0,0,,42,1764,1
370760102,247886,0,0,64,0,1,37,0,1,0,1,0,0,0,0,1,,58,3364,1
370762105,370762,70000,12,40,1,1,37,0,1,0,1,0,1,0,0,0,11.156251,22,484,1
370763102,143063,30000,9,25,1,1,37,0,1,0,1,0,0,1,0,0,10.308952,10,100,1
370769103,370769,36000,9,28,1,1,37,0,1,0,1,0,0,1,0,0,10.491274,13,169,1
370770102,370770,24000,12,59,1,1,37,0,1,1,1,0,1,0,0,0,10.085809,41,1681,1
370770104,187828,0,15,35,0,1,37,0,1,0,1,1,0,0,0,0,,14,196,1
370771101,370771,7800,0,59,0,1,37,0,0,0,1,0,0,0,0,1,8.9618788,53,2809,1
370771102,370771,62200,9,23,1,1,37,0,0,0,1,0,0,1,0,0,11.038111,8,64,1
370773103,523690,30000,15,26,1,0,37,0,1,0,1,1,0,0,0,0,10.308952,5,25,1
370775102,370775,40000,9,37,1,0,37,0,1,0,1,0,0,1,0,0,10.596635,22,484,1
370776104,370776,24000,16,24,1,0,37,0,0,0,1,1,0,0,0,0,10.085809,2,4,1
370778102,370778,10000,9,29,1,0,37,0,0,0,1,0,0,0,1,0,9.2103405,14,196,1
370779101,370779,24000,6,69,1,0,37,0,1,0,1,0,0,0,1,0,10.085809,57,3249,1
370779102,370779,4800,0,62,0,0,37,0,1,0,1,0,0,0,0,1,8.4763708,56,3136,1
370780102,370780,0,0,62,0,0,37,0,1,0,0,0,0,0,0,1,,56,3136,1
370781102,370781,30000,,53,1,0,37,0,1,0,1,0,1,0,0,0,10.308952,,,1
370781103,370781,9000,6,52,0,0,37,0,1,0,1,0,0,0,1,0,9.1049795,40,1600,1
370782101,370782,10000,9,69,1,0,37,0,1,0,1,0,0,1,0,0,9.2103405,54,2916,1
370782102,370782,10000,0,76,0,0,37,0,1,0,1,0,0,0,0,1,9.2103405,70,4900,1
370783101,370783,7500,9,53,1,0,37,0,1,0,1,0,0,1,0,0,8.922658,38,1444,1
370783103,370783,4000,9,51,0,0,37,0,1,0,1,0,0,1,0,0,8.2940493,36,1296,1
370783104,370783,0,15,27,1,0,37,0,0,0,1,1,0,0,0,0,,6,36,1
370785103,244386,31000,15,26,1,1,37,0,1,0,1,1,0,0,0,0,10.341743,5,25,1
370786102,370786,23400,6,67,1,0,37,0,1,0,1,0,0,0,1,0,10.060492,55,3025,1
370787431,370787,50000,9,45,1,0,37,0,1,0,1,0,0,1,0,0,10.819778,30,900,1
370788102,370788,1500,16,23,0,0,37,0,0,0,1,1,0,0,0,0,7.3132205,1,1,1
370790102,370790,10000,9,61,1,0,37,0,1,0,1,0,0,1,0,0,9.2103405,46,2116,1
370791101,370791,500,0,67,0,0,37,0,1,0,1,0,0,0,0,1,6.2146082,61,3721,1
370795102,370795,0,0,73,0,0,37,0,1,0,0,0,0,0,0,1,,67,4489,1
370795431,370795,50000,9,41,1,0,37,0,1,0,1,0,0,1,0,0,10.819778,26,676,1
370796102,370796,24000,9,48,1,0,37,0,1,0,1,0,0,1,0,0,10.085809,33,1089,1
370796103,370796,0,15,24,0,0,37,0,0,0,1,0,1,0,0,0,,3,9,1
370796104,370796,39000,15,18,1,0,37,0,0,0,1,0,0,0,1,0,10.571317,-3,9,1
370797103,370797,2500,16,24,0,0,37,0,0,0,1,1,0,0,0,0,7.8240461,2,4,1
370799101,370799,10000,9,52,1,0,37,0,1,0,1,0,0,1,0,0,9.2103405,37,1369,1
403704432,403704,0,12,50,0,0,41,0,1,1,1,0,1,0,0,0,,32,1024,2
404920431,404920,0,12,27,1,1,32,0,1,0,1,0,1,0,0,0,,9,81,1
405873503,405873,15000,6,25,0,0,62,0,1,0,1,0,0,0,1,0,9.6158056,13,169,3
408602433,408602,28000,6,30,1,1,41,0,1,0,1,0,0,0,1,0,10.23996,18,324,2
410007103,410007,44400,16,25,0,1,41,0,0,0,1,1,0,0,0,0,10.700994,3,9,2
410047102,410047,5000,9,40,1,1,41,0,1,0,1,0,0,1,0,0,8.5171928,25,625,2
410047103,410047,6000,9,18,0,1,41,0,0,0,1,0,0,0,1,0,8.6995144,3,9,2
410048102,410048,45000,12,41,1,1,41,0,1,1,1,0,1,0,0,0,10.714417,23,529,2
410057102,410057,72900,15,51,1,1,41,0,1,0,1,1,0,0,0,0,11.196844,30,900,2
410058102,410058,0,9,43,1,1,41,0,1,0,1,0,0,1,0,0,,28,784,2
410060102,410060,0,9,63,0,1,41,0,1,1,0,0,0,1,0,0,,48,2304,2
410064102,410064,40000,12,35,1,1,41,0,1,0,1,0,1,0,0,0,10.596635,17,289,2
410080102,410080,20000,9,56,0,1,41,0,1,0,1,0,0,1,0,0,9.9034872,41,1681,2
410080103,410080,0,15,31,0,1,41,0,0,0,1,1,0,0,0,0,,10,100,2
410089101,410089,8000,11,46,1,1,41,0,1,0,1,0,0,1,0,0,8.9871969,29,841,2
410089102,410089,9600,9,43,0,1,41,0,1,0,1,0,0,1,0,0,9.1695185,28,784,2
410104103,267249,40000,12,42,1,1,41,0,0,0,1,0,1,0,0,0,10.596635,24,576,2
410104104,267249,0,9,18,0,1,41,0,0,0,1,0,0,0,0,1,,3,9,2
410109431,410109,0,15,29,0,1,41,0,1,0,1,1,0,0,0,0,,8,64,2
410113103,410113,16800,9,46,1,1,41,0,1,0,1,0,0,1,0,0,9.7291346,31,961,2
410113106,410113,0,9,45,0,1,41,0,1,0,1,0,0,1,0,0,,30,900,2
410117104,410117,2200,16,23,0,1,41,0,0,1,1,1,0,0,0,0,7.6962128,1,1,2
410120101,410120,0,12,56,1,1,41,0,1,0,1,0,1,0,0,0,,38,1444,2
410123101,410123,4000,9,60,0,1,41,0,0,0,1,0,0,1,0,0,8.2940493,45,2025,2
410124105,410124,60000,12,34,0,1,41,0,1,0,1,0,1,0,0,0,11.0021,16,256,2
410129101,410129,15000,12,52,0,1,41,0,1,0,0,0,1,0,0,0,9.6158056,34,1156,2
410134431,109216,12000,12,29,0,0,41,0,1,0,1,0,1,0,0,0,9.392662,11,121,2
410138101,410138,2800,8,27,1,1,41,0,1,0,0,0,0,0,1,0,7.9373746,13,169,2
410138104,410138,53000,6,22,1,1,41,0,0,0,1,0,0,0,1,0,10.878047,10,100,2
410139103,410139,7000,9,26,1,1,41,0,1,0,0,0,0,1,0,0,8.8536654,11,121,2
410139104,410139,7800,,27,1,1,41,0,1,0,0,0,0,0,1,0,8.9618788,,,2
410142104,108628,24000,,38,0,1,41,0,1,0,1,0,1,0,0,0,10.085809,,,2
410143103,410143,13200,,40,0,1,41,0,1,0,1,0,0,0,1,0,9.4879723,,,2
410143104,410143,12000,,49,1,1,41,0,1,0,1,0,0,0,1,0,9.392662,,,2
410144102,410144,2500,8,44,1,1,41,0,1,0,1,0,0,0,1,0,7.8240461,30,900,2
410144103,410144,19000,8,47,0,1,41,0,1,0,1,0,0,0,1,0,9.8521938,33,1089,2
410145101,410145,20000,12,55,1,1,41,0,1,0,1,0,1,0,0,0,9.9034872,37,1369,2
410145104,149413,50000,9,24,1,1,44,0,0,0,1,0,0,1,0,0,10.819778,9,81,1
410146103,410146,0,9,37,1,1,41,0,1,0,1,0,0,1,0,0,,22,484,2
410147101,410147,33200,0,63,1,1,41,0,0,0,1,0,0,0,0,1,10.410305,57,3249,2
410147104,410147,66000,12,25,1,1,41,0,0,0,1,0,1,0,0,0,11.09741,7,49,2
410149101,410149,0,0,69,1,1,41,0,1,0,1,0,0,0,0,1,,63,3969,2
410149103,410149,72000,9,44,1,1,41,0,1,0,1,0,0,0,1,0,11.184422,29,841,2
410149105,128702,20000,,23,1,1,41,0,0,0,0,0,0,0,1,0,9.9034872,,,2
410153103,410153,0,12,24,1,1,41,0,0,0,1,0,0,1,0,0,,6,36,2
410159102,410159,0,9,52,0,1,41,0,1,0,1,0,0,1,0,0,,37,1369,2
410159104,410159,120000,19,29,1,1,11,0,0,0,1,1,0,0,0,0,11.695247,4,16,1
410159105,410159,60000,15,28,1,1,41,0,1,0,1,1,0,0,0,0,11.0021,7,49,2
410160101,410160,300,0,66,0,1,41,0,1,0,1,0,0,0,0,1,5.7037826,60,3600,2
410162101,410162,0,0,61,0,1,41,0,1,0,1,0,0,0,0,1,,55,3025,2
410167105,192771,10500,,26,0,0,13,0,1,0,1,0,1,0,0,0,9.2591305,,,1
410172104,410172,18000,9,27,0,1,41,0,0,0,1,0,0,1,0,0,9.7981272,12,144,2
410179101,410179,0,,50,1,1,41,0,1,0,1,0,0,0,1,0,,,,2
410179102,410179,0,,50,0,1,41,0,1,0,1,0,0,0,1,0,,,,2
410182108,586323,60000,12,32,0,1,41,0,1,0,1,0,1,0,0,0,11.0021,14,196,2
410183103,410183,48000,9,32,1,1,41,0,1,1,1,0,0,1,0,0,10.778956,17,289,2
410185104,159750,21200,12,26,0,1,41,0,1,0,1,0,1,0,0,0,9.9617567,8,64,2
410185105,192787,35000,16,25,1,0,41,0,0,0,1,1,0,0,0,0,10.463103,3,9,2
410187102,192788,35000,0,68,0,1,41,0,1,0,1,0,0,0,0,1,10.463103,62,3844,2
410190103,410190,6000,,22,1,1,41,0,0,0,1,0,0,0,1,0,8.6995144,,,2
410193104,784054,38000,9,27,0,1,41,0,1,1,1,0,0,1,0,0,10.545341,12,144,2
410193431,410193,15000,9,27,0,1,41,0,1,0,1,0,0,1,0,0,9.6158056,12,144,2
410195101,410195,50000,9,34,1,1,41,0,1,0,1,0,0,0,1,0,10.819778,19,361,2
410195103,410195,0,,57,0,1,41,0,1,0,1,0,0,0,0,1,,,,2
410196103,410196,15000,,23,1,0,41,0,0,0,1,0,0,1,0,0,9.6158056,,,2
410196104,957965,1500,9,30,0,1,41,0,1,0,1,0,0,1,0,0,7.3132205,15,225,2
410203107,410203,18000,9,29,0,0,41,0,1,0,1,0,0,1,0,0,9.7981272,14,196,2
410204101,410204,0,9,62,1,0,41,0,1,0,1,0,0,1,0,0,,47,2209,2
410204102,410204,0,0,62,0,0,41,0,1,0,1,0,0,0,0,1,,56,3136,2
410204103,410204,3000,7,35,1,0,41,0,1,0,1,0,0,0,1,0,8.0063677,22,484,2
410204105,410204,0,9,34,0,0,41,0,1,0,1,0,0,0,1,0,,19,361,2
410204108,410204,0,9,27,0,0,41,0,1,0,1,0,0,1,0,0,,12,144,2
410205106,410205,33500,10,26,1,0,41,0,1,0,0,0,0,1,0,0,10.419301,10,100,2
410208101,410208,0,6,52,1,0,41,0,1,0,1,0,0,0,1,0,,40,1600,2
410210104,410210,48000,9,28,0,0,41,0,1,0,1,0,0,1,0,0,10.778956,13,169,2
410212102,410212,0,9,54,0,0,41,0,1,0,1,0,0,1,0,0,,39,1521,2
410212105,410212,2600,9,28,0,0,41,0,1,0,1,0,0,1,0,0,7.8632669,13,169,2
410216103,410216,0,12,34,1,0,41,0,1,0,1,0,0,1,0,0,,16,256,2
410216104,410216,0,6,33,0,0,41,0,1,0,1,0,0,0,1,0,,21,441,2
410217101,410217,0,8,49,1,0,41,0,1,0,1,0,0,0,1,0,,35,1225,2
410217104,410217,0,9,26,1,0,41,0,1,0,1,0,0,1,0,0,,11,121,2
410217431,410217,5000,9,26,0,0,41,0,1,0,0,0,0,1,0,0,8.5171928,11,121,2
410219431,410219,5200,12,28,0,0,41,0,0,0,1,0,1,0,0,0,8.5564137,10,100,2
410220101,410220,0,9,74,1,0,41,0,1,0,1,0,0,1,0,0,,59,3481,2
410220102,410220,0,6,67,0,0,41,0,1,0,1,0,0,0,0,1,,55,3025,2
410221103,410221,33600,12,18,1,0,41,0,0,0,1,0,1,0,0,0,10.422281,0,0,2
410223106,410223,23000,9,26,1,0,41,0,1,0,1,0,0,1,0,0,10.043249,11,121,2
410224104,410224,40000,9,28,1,0,41,0,1,0,1,0,0,1,0,0,10.596635,13,169,2
410224105,410224,26000,9,27,0,0,41,0,1,0,1,0,0,1,0,0,10.165852,12,144,2
410226107,286930,15600,9,27,0,0,41,0,1,0,1,0,0,1,0,0,9.6550264,12,144,2
410227103,228417,25300,9,24,0,1,41,0,1,0,0,0,0,1,0,0,10.138559,9,81,2
410228101,410228,88000,8,45,1,0,41,0,1,0,1,0,0,0,1,0,11.385092,31,961,2
410235109,410235,5000,9,29,0,0,41,0,1,0,1,0,0,1,0,0,8.5171928,14,196,2
410238105,410238,22400,6,26,1,0,41,0,0,0,1,0,0,0,1,0,10.016816,14,196,2
410240104,410240,0,8,38,0,0,41,0,1,0,1,0,0,0,1,0,,24,576,2
410245101,410245,39600,9,37,1,0,41,0,1,0,1,0,0,1,0,0,10.586584,22,484,2
410247106,244611,46000,15,28,1,1,11,0,0,0,1,1,0,0,0,0,10.736397,7,49,1
410248101,410248,20000,12,58,1,0,41,0,1,0,1,0,1,0,0,0,9.9034872,40,1600,2
410248103,261102,33500,15,34,1,0,41,0,1,0,1,1,0,0,0,0,10.419301,13,169,2
410248104,209335,70000,16,29,1,0,41,0,1,1,1,1,0,0,0,0,11.156251,7,49,2
410260103,159815,5300,9,33,1,0,41,0,0,0,1,0,0,1,0,0,8.5754623,18,324,2
410260104,410260,12000,12,29,1,0,41,0,1,0,1,0,1,0,0,0,9.392662,11,121,2
410268104,410268,15000,15,28,1,0,41,0,0,0,1,1,0,0,0,0,9.6158056,7,49,2
410271102,410271,0,9,73,0,0,41,0,1,0,1,0,0,0,1,0,,58,3364,2
410274103,410274,25500,10,24,1,0,41,0,0,0,1,0,0,1,0,0,10.146434,8,64,2
410278102,410278,18000,9,62,0,1,41,0,1,0,1,0,0,1,0,0,9.7981272,47,2209,2
410279103,408602,18000,9,29,0,1,41,0,1,0,1,0,0,1,0,0,9.7981272,14,196,2
410279104,410279,35100,15,25,0,0,41,0,0,0,1,1,0,0,0,0,10.465957,4,16,2
410290103,410290,3500,13,20,1,0,41,0,0,0,0,0,0,1,0,0,8.1605186,1,1,2
410291101,410291,0,9,66,1,0,41,0,1,1,1,0,0,1,0,0,,51,2601,2
410291103,410291,3000,10,36,1,0,41,0,1,1,1,0,0,1,0,0,8.0063677,20,400,2
410292103,410292,8000,9,33,1,0,41,0,1,0,1,0,0,1,0,0,8.9871969,18,324,2
410293431,410293,47000,9,29,0,0,41,0,0,0,1,0,1,0,0,0,10.757903,14,196,2
410295101,410295,0,8,39,1,0,41,0,1,0,1,0,0,0,1,0,,25,625,2
410300104,244653,20400,9,23,0,0,41,0,0,0,1,0,0,1,0,0,9.9232903,8,64,2
410303104,410303,16000,9,18,0,0,41,0,0,0,1,0,0,0,1,0,9.6803436,3,9,2
410304104,244656,0,12,24,0,0,41,0,1,0,1,0,1,0,0,0,,6,36,2
410304106,410304,23000,12,20,0,0,41,0,0,0,1,0,1,0,0,0,10.043249,2,4,2
410311105,410311,48000,15,24,0,0,41,0,0,0,1,0,1,0,0,0,10.778956,3,9,2
410311107,410311,9000,9,33,0,0,41,0,1,0,1,0,0,1,0,0,9.1049795,18,324,2
410314104,410314,48000,16,27,1,1,41,0,1,0,1,1,0,0,0,0,10.778956,5,25,2
410314105,410314,42500,9,25,1,1,41,0,1,0,1,0,0,1,0,0,10.657259,10,100,2
410317103,410317,6400,8,35,1,1,41,0,1,0,1,0,0,0,1,0,8.7640533,21,441,2
410319104,410319,1800,15,26,0,1,41,0,0,1,1,1,0,0,0,0,7.495542,5,25,2
410319105,176379,86000,16,29,0,1,12,0,1,1,1,0,1,0,0,0,11.362103,7,49,1
410319106,410319,50000,19,29,0,1,41,0,1,0,1,1,0,0,0,0,10.819778,4,16,2
410322104,410322,48500,7,26,1,1,41,0,1,0,1,0,0,0,1,0,10.789319,13,169,2
410323101,410323,42500,9,42,1,1,41,0,1,0,1,0,0,1,0,0,10.657259,27,729,2
410325101,410325,0,6,53,1,1,41,0,1,0,1,0,0,0,1,0,,41,1681,2
410325103,410325,5000,9,31,1,1,41,0,1,0,1,0,0,1,0,0,8.5171928,16,256,2
410325105,410325,3000,7,26,0,1,41,0,1,0,1,0,0,0,1,0,8.0063677,13,169,2
410329103,410329,0,10,23,0,1,41,0,1,0,1,0,0,1,0,0,,7,49,2
410332101,410332,9900,6,61,1,1,41,0,1,0,1,0,0,0,1,0,9.2002897,49,2401,2
410332103,410332,85000,9,36,1,1,41,0,1,0,1,0,0,1,0,0,11.350407,21,441,2
410338103,410338,30000,12,24,1,1,41,0,1,0,1,0,1,0,0,0,10.308952,6,36,2
410339101,410339,0,12,63,1,1,41,0,1,0,0,0,1,0,0,0,,45,2025,2
410340101,410340,36000,9,53,1,1,41,0,1,1,1,0,0,1,0,0,10.491274,38,1444,2
410344101,410344,1500,0,66,0,0,41,0,1,0,1,0,0,0,0,1,7.3132205,60,3600,2
410345102,410345,0,12,54,0,0,41,0,1,0,1,0,1,0,0,0,,36,1296,2
410349101,410349,1200,,27,0,0,41,0,1,0,1,0,1,0,0,0,7.0900769,,,2
410350102,410350,3600,6,43,0,0,41,0,1,0,1,0,0,0,0,1,8.1886892,31,961,2
410350103,410350,2500,9,18,0,1,41,0,0,0,1,0,0,0,1,0,7.8240461,3,9,2
410352103,410352,21400,9,17,0,0,41,0,0,0,1,0,0,0,1,0,9.9711466,2,4,2
410355105,410355,6600,7,72,1,0,41,0,1,1,1,0,0,0,1,0,8.7948246,59,3481,2
410364101,410364,0,,62,0,0,41,0,1,0,1,0,0,0,0,1,,,,2
410366103,410366,25500,12,30,1,0,41,0,1,0,1,0,1,0,0,0,10.146434,12,144,2
410370103,410370,22000,9,36,1,1,41,0,1,0,1,0,0,0,1,0,9.9987974,21,441,2
410376101,410376,3000,7,49,1,1,41,0,1,1,1,0,0,0,1,0,8.0063677,36,1296,2
410376105,410376,10800,9,17,0,1,41,0,0,0,1,0,0,0,1,0,9.2873011,2,4,2
410379103,410379,800,9,16,0,1,41,0,0,0,1,0,0,0,0,1,6.6846118,1,1,2
410381102,410381,25000,6,29,1,1,41,0,1,0,1,0,0,0,1,0,10.126631,17,289,2
410381103,410381,14700,6,30,0,1,41,0,1,0,1,0,0,0,1,0,9.595603,18,324,2
410383103,410383,0,7,33,1,1,41,0,0,0,1,0,0,0,1,0,,20,400,2
410387101,410387,0,6,45,0,1,41,0,1,0,1,0,0,0,1,0,,33,1089,2
410390101,410390,20000,12,51,1,1,41,0,1,0,1,0,1,0,0,0,9.9034872,33,1089,2
410390103,410390,0,12,56,0,1,41,0,1,0,1,0,0,1,0,0,,38,1444,2
410392101,410392,0,9,25,1,1,41,0,1,0,1,0,0,1,0,0,,10,100,2
410396103,261218,0,9,31,1,1,41,0,1,0,1,0,0,1,0,0,,16,256,2
410397103,2277081,0,6,26,1,0,41,0,1,0,1,0,0,0,1,0,,14,196,2
410399102,410399,28000,9,51,1,1,33,0,1,0,1,0,0,1,0,0,10.23996,36,1296,1
410399104,410399,31400,,28,0,0,41,0,0,0,1,1,0,0,0,0,10.354563,,,2
410399105,143426,13000,,27,0,0,41,0,0,0,1,0,1,0,0,0,9.4727049,,,2
410402101,410402,8400,9,60,1,1,41,0,1,0,1,0,0,1,0,0,9.0359869,45,2025,2
410403102,410403,0,12,54,1,0,41,0,1,1,1,0,1,0,0,0,,36,1296,2
410403431,410403,1000,9,26,0,0,41,0,1,0,1,0,0,0,1,0,6.9077554,11,121,2
410404101,410404,18000,9,59,1,0,41,0,1,0,1,0,0,1,0,0,9.7981272,44,1936,2
410407102,410407,12000,,63,1,0,41,0,1,0,1,0,0,0,1,0,9.392662,,,2
410407104,410407,15000,,34,1,0,41,0,1,0,1,0,0,1,0,0,9.6158056,,,2
410410103,410410,15500,8,18,1,0,41,0,0,0,0,0,0,0,1,0,9.6485949,4,16,2
410411103,207566,6000,15,28,0,0,41,0,1,0,1,1,0,0,0,0,8.6995144,7,49,2
410411105,410411,21300,9,19,1,0,41,0,0,0,1,0,0,1,0,0,9.9664621,4,16,2
410412101,410412,0,,62,1,0,41,0,1,0,1,0,0,0,0,1,,,,2
410413104,410413,13200,6,38,0,0,41,0,1,0,1,0,0,0,1,0,9.4879723,26,676,2
410416103,410416,70000,,25,0,0,41,0,0,0,1,0,1,0,0,0,11.156251,,,2
410416104,125556,17400,,19,1,1,41,0,0,0,1,0,0,0,1,0,9.764226,,,2
410417101,410417,0,11,38,1,0,41,0,1,0,1,0,0,1,0,0,,21,441,2
410418101,410418,36800,6,44,1,0,33,0,0,0,1,0,0,0,1,0,10.513253,32,1024,1
410419102,410419,30000,,37,1,0,41,0,1,0,1,0,0,1,0,0,10.308952,,,2
410420101,410420,0,6,44,1,0,41,0,1,0,1,0,0,0,1,0,,32,1024,2
410424101,410424,16800,9,30,1,0,41,0,1,0,1,0,0,1,0,0,9.7291346,15,225,2
410425103,410425,16000,12,20,0,0,41,0,0,0,1,0,0,1,0,0,9.6803436,2,4,2
410425104,410425,1700,12,17,1,0,41,0,0,0,1,0,0,0,1,0,7.4383836,-1,1,2
410426103,109508,158000,15,29,1,0,41,0,0,0,1,1,0,0,0,0,11.97035,8,64,2
410426104,109508,29000,15,27,0,0,41,0,0,0,1,1,0,0,0,0,10.275051,6,36,2
410428103,410428,36000,15,34,1,0,41,0,1,0,1,1,0,0,0,0,10.491274,13,169,2
410428105,410428,100000,,21,1,0,41,0,0,0,1,0,0,0,1,0,11.512925,,,2
410429103,701221,0,5,27,0,1,33,0,1,0,1,0,0,0,0,1,,16,256,1
410429104,410429,30000,9,26,0,0,33,0,1,0,1,0,0,1,0,0,10.308952,11,121,1
410429105,410429,15811,9,25,1,0,41,0,0,0,1,0,0,0,1,0,9.6684608,10,100,2
410430103,410430,0,10,21,0,0,41,0,0,0,1,0,0,1,0,0,,5,25,2
410430104,227740,26000,9,20,1,1,11,0,0,0,1,0,0,0,1,0,10.165852,5,25,1
410433103,287131,0,5,28,0,0,41,0,1,0,1,0,0,0,0,1,,17,289,2
410436101,410436,18800,,44,1,0,41,0,1,0,1,0,0,1,0,0,9.8416119,,,2
410438103,410438,30,0,67,0,1,41,0,1,0,0,0,0,0,0,1,3.4011974,61,3721,2
410438105,149709,30000,,25,1,1,41,0,0,0,1,0,0,1,0,0,10.308952,,,2
410439101,410439,0,7,49,1,0,41,0,1,0,1,0,0,0,1,0,,36,1296,2
410439102,410439,0,0,53,0,0,41,0,1,0,1,0,0,0,0,1,,47,2209,2
410439103,410439,57755,16,29,1,0,41,0,1,0,1,1,0,0,0,0,10.963965,7,49,2
410439104,410439,0,9,21,1,0,41,0,0,0,1,0,0,1,0,0,,6,36,2
410440102,410440,0,9,44,1,0,41,0,1,1,1,0,0,0,1,0,,29,841,2
410444107,410444,0,7,19,1,0,41,0,0,0,1,0,0,0,1,0,,6,36,2
410447102,410447,30000,6,48,0,0,41,0,1,0,1,0,0,0,1,0,10.308952,36,1296,2
410447104,109531,2001,6,19,0,1,34,0,0,1,1,0,0,0,0,1,7.6014023,7,49,2
410447501,410447,15000,9,24,0,0,41,0,1,0,1,0,0,1,0,0,9.6158056,9,81,2
410449101,410449,12000,,52,1,0,41,0,1,0,1,0,0,1,0,0,9.392662,,,2
410451101,410451,20000,12,35,0,1,41,0,1,0,1,0,1,0,0,0,9.9034872,17,289,2
410451102,410451,60000,,36,1,0,14,0,1,0,1,0,0,1,0,0,11.0021,,,2
410452102,410452,30000,9,52,1,0,61,0,1,0,1,0,0,1,0,0,10.308952,37,1369,3
410457101,410457,2000,6,71,1,0,41,0,1,1,1,0,0,0,1,0,7.6009026,59,3481,2
410457103,322881,0,5,28,0,0,41,0,1,0,1,0,0,0,0,1,,17,289,2
410460104,410460,5000,11,18,0,1,41,0,0,0,1,0,0,0,0,1,8.5171928,1,1,2
410473101,410473,0,9,30,0,0,41,0,1,0,1,0,0,1,0,0,,15,225,2
410473104,410473,38076,15,31,1,1,21,0,1,0,1,0,0,1,0,0,10.547339,10,100,1
410479103,410479,0,,23,1,0,41,0,1,0,1,0,0,0,1,0,,,,2
410480101,410480,0,6,46,1,0,41,0,1,0,1,0,0,0,1,0,,34,1156,2
410481104,410481,130000,,29,1,1,41,0,1,0,1,0,0,1,0,0,11.77529,,,2
410481105,410481,0,8,28,0,1,41,0,1,0,1,0,0,0,1,0,,14,196,2
410486101,410486,3500,9,49,0,1,41,0,1,0,1,0,0,1,0,0,8.1605186,34,1156,2
410487101,410487,11000,9,63,1,1,41,0,0,0,1,0,0,1,0,0,9.3056507,48,2304,2
410488101,410488,0,12,44,0,1,41,0,1,0,1,0,1,0,0,0,,26,676,2
410494102,410494,0,,46,0,1,41,0,0,0,1,0,0,0,1,0,,,,2
410495101,410495,0,,47,1,1,41,0,1,0,1,0,0,1,0,0,,,,2
410495102,410495,0,,49,0,1,41,0,1,0,1,0,1,0,0,0,,,,2
410495103,410495,21600,14,21,1,1,41,0,0,0,1,0,0,0,1,0,9.9804487,1,1,2
410496102,410496,0,9,49,1,1,41,0,1,0,1,0,0,1,0,0,,34,1156,2
410498102,410498,39600,12,58,1,1,41,0,1,0,1,0,1,0,0,0,10.586584,40,1600,2
410501103,410501,34500,12,38,1,1,41,0,0,0,1,0,1,0,0,0,10.448714,20,400,2
410501104,410501,22500,8,16,1,1,41,0,0,0,1,0,0,0,0,1,10.021271,2,4,2
410503102,410503,0,,66,1,1,41,0,1,0,1,0,0,1,0,0,,,,2
410503106,169081,60000,9,37,1,1,41,0,1,0,1,0,0,1,0,0,11.0021,22,484,2
410506103,410506,36000,,33,1,1,41,0,1,0,1,1,0,0,0,0,10.491274,,,2
410508104,410508,20000,14,28,1,1,41,0,1,1,1,0,1,0,0,0,9.9034872,8,64,2
410510101,410510,0,9,43,0,0,41,0,1,0,1,0,0,0,1,0,,28,784,2
410511103,248459,65000,15,28,1,0,41,0,1,0,1,1,0,0,0,0,11.082143,7,49,2
410512102,410512,0,6,47,0,1,41,0,1,0,1,0,0,0,0,1,,35,1225,2
410517103,267669,14000,9,19,0,0,41,0,1,0,1,0,0,0,1,0,9.546813,4,16,2
410518104,150889,15000,12,26,0,0,41,0,1,0,0,0,1,0,0,0,9.6158056,8,64,2
410519104,410519,66000,,26,1,0,41,0,1,0,1,0,0,1,0,0,11.09741,,,2
410523101,410523,1080,9,45,0,0,41,0,1,0,1,0,0,1,0,0,6.9847164,30,900,2
410523102,410523,23000,11,44,1,0,41,0,1,0,1,0,0,1,0,0,10.043249,27,729,2
